52655.605507126806,9279.509828793189,64.56813767657891,152.92063375733832,0,44.65919609344093
70586.97922495949,9451.016902217278,65.72764751134554,159.53441444236395,0,45.087149791063005
53738.008339227745,8078.132314516326,66.26879570232381,152.50240522123053,0,44.65638352146701
55128.18090267097,12692.67040269852,62.910558613262474,149.2181894752305,1,45.01976458993976
44482.79486689153,9812.97574557893,68.67829502284347,152.7263578978166,0,44.478601310792364
55394.63143506489,10769.461416627879,67.37054957999516,151.60267776729663,0,44.75916949468598
62627.896257672626,9730.261003240006,64.54768864098843,151.4219827532525,0,44.90559772330886
54936.55586752883,8712.627563705624,63.080351587980246,153.91777734411852,0,44.699716814304324
52730.248945466396,9260.989766146595,63.417903936553074,147.32753581975803,1,44.88195203435981
60525.267381243386,10310.988854117137,65.31022569612665,154.1793136560251,0,44.869619848913615
52939.30672574362,9318.170569094162,66.57736042875305,138.51493808802343,1,44.88824593793541
65368.966784811775,8137.377982806377,65.41644198719189,150.88221122257315,0,44.9327409771768
64518.65004638004,15055.395680992568,64.77640147389131,152.62653001278468,0,45.076181962715744
50441.68876548343,9743.244116091779,69.01911295883006,153.27213029387687,0,44.61782162594668
60680.505706219665,13336.610304730908,67.6426024087268,156.56119433134236,0,44.94481565439219
51182.19374419423,7828.334576945727,66.50899700319201,151.37628246040487,0,44.59005859861762
51778.46423564505,5090.959541571965,64.42463198794395,157.94130053334354,0,44.539442698467084
43148.36258622391,9113.554143276631,68.2655758916152,160.20251668110305,0,44.4305208257206
56445.18270597395,9893.480253905616,62.62514649746236,168.24752334717547,0,44.763296347431364
53665.754187490995,10050.356410867684,62.728509859034915,154.7342206277786,0,44.70129897843458
42274.62509470637,10942.178080286463,65.74013255545039,168.9844969307882,0,44.453094425462524
49039.11270931903,11970.307373032349,68.1856629981511,172.66052795257784,0,44.6373125760492
55675.00339692014,10131.22246564244,63.17396236560063,145.04888766371963,1,44.972138666888384
52500.21133333927,10557.126468659073,65.55476005120529,155.85565046608465,0,44.685725531459696
41768.686281554976,9946.434932134416,60.99084774062063,151.66126739062307,0,44.41759453152837
55797.11433940089,7171.218630969533,66.87318131703576,145.00779635401338,1,44.90505062876488
66916.70364896192,9723.487751243592,62.11524885158743,134.84296439373338,1,45.2282545671811
57757.960552747274,9018.991671970329,63.689873979872395,139.8423004936893,1,44.995086723656456
53841.112391180075,11251.930994974153,66.69799136415848,157.00452267529545,0,44.733849790910725
62163.018767932605,7788.967218593725,64.43158333988455,144.9845153477157,1,45.070144801655694
63522.75517001389,12060.08435720408,68.1042840251437,167.10300483594034,0,44.98182949633076
60530.34149440312,9367.027027642058,63.65266052839128,147.80160139295515,1,45.068853639980986
